Longitude;Latitude;Mgrs;Name;Date;Pays;Type Evènemnt;Catégorie;Circonstances;Résumé;Emploi IED;Déclenchement IED;Type Munitions;Munitions;chemexNatureSubstance;chemeTypeSubstance;chemexCordeauDet;elexTel;elexDom;elexAlim;elexRadio;elexAlarm;FR_KIA;FR_WIA;Cat.A;Cat.B;Cat.C;Part_KIA;Part_WIA;Civils_KIA;Civils_WIA;Opposants_KIA;Opposants_WIA;Qui;Commentaire
17.446314329336;6.4924413050196;"33N YH 70560 18294";"RCA--FACA-23-000004";"2023-03-23 11:04";"RCA-REPUBLIQUE CENTRAFRIC";"Découverte apres Mise en place";"IED";"Découverte fortuite";"<p>Le 23 mars des locaux ont trouvé 2 IED près de la rivière Ouham du village d'OUHAM. Situé au niveau de PK50 de BOSSANGOA (33N YH 70560 18294).</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"FACA"
-1.6762519730198;13.978797624729;"30P XA 42976 45780";"BURK-FABF-23-000023";"2023-03-23 11:12";"BURKINA-FASO";"Découverte apres Mise en place";"IED";"Convoi Logistique";"<p>Le 23 mars, l'escorte d'un convoi de ravitaillement de DJIBO a désamorcé une quinzaine d'IED sur l'axe BOURZANGA-DJIBO, en particulier DJIBO-KOBAWA. (LAT 13,96121216 LONG -1,525380015)</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"FORCES ARMEES BURKINABE"
1.5095059792324;12.473537058458;"31P CP 38018 79372";"BURK-CVIL-23-000026";"2023-03-23 11:17";"BURKINA-FASO";"Explosion";"IED";"Découverte fortuite";"<p>Le 23 mars, explosion d'un IED sur quatre femmes au secteur 01 de KANTCHARI (LAT 12,47558403 LONG 1,511616945). Elles revenaient de la périphérie de la ville avec du bois de chauffe, lorsqu'elles ont marché sur un engin explosif enfuit au sol. 1 morte 3 blessées.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;1;3;0;0;"CIVIL"
1.3586111111111;12.888611111111;"31P CQ 21904 25386";"NIGE-FANR-23-000018";"2023-03-22 08:30";"NIGER";"Découverte apres Mise en place";"IED";"Patrouille démotorisée";"<p>Le 22 mars, un IED a été détecté et détruit par les FDS du PMR de BONI lors d'une patrouille pédestre au point de coordonnées 12°53'19""N 001°21'31""E.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"FORCES ARMEES NIGERIENNES"
14.072316893469;11.19298956106;"33P UN 98718 37477";"CAME-FACR-23-000009";"2023-03-21 10:00";"CAMEROUN";"Explosion";"IED";"Patrouille motorisée";"<p>Le 21 mars, dans la matinée, une patrouille du BIR d'AMCHIDE qui se déplaçait entre les village d'AMCHIDE (11°14'14""N 14°07'37""E) et KOLOFATA (11°09'43""N 14°12'43""E) a sauté sur un IED. Le bilan est 2 FDS tués 4 blessés.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;2;4;0;0;0;0;"FORCES ARMEES CAMEROUNAISES"
1.3947474674212;18.475213131665;"31Q CA 30506 43515";"MALI-MIMA-23-000002";"2023-03-21 17:10";"MALI";"Découverte apres Mise en place";"IED";"Patrouille motorisée";"<p>Le 21 mars, un IED a été découvert par un partenaire de la MINUSMA 1km au nord de KIDAL. La QRF a été déclenchée avec l'équipe EOD Népalaise, qui a détruit l'IED vers 17H10.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"MINUSMA"
1.980804018448;13.430696914534;"31P CQ 89665 84993";"NIGE-CVIL-23-000007";"2023-03-20 10:31";"NIGER";"Explosion";"IED";"Déplacement VHL civil";"<p>Le 20 mars vers 07H30, un IED a explosé à 20 km à l’Ouest de Niamey, sur la RN6, au PK15 à hauteur de BOUGOUM. L’attaque aurait visé la voiture du préfet de BANKILARE.</p><p><br></p><p>L'IED a été déclenché trop tôt, le véhicule a été endommagé seulement par les retombées de l'explosion.</p><p>Il est fort probable que l'IED ait été placé dans le cratère de l'IED de l'attaque IED du 11/08/2022. Le bitume n'avait été que partiellement réparé.</p><p><br></p><p>Les composants (dont un boitier TA80) permettent de classer l’IED en <strong>RCIED.</strong></p><p>La zone et la technique d’IED désignent la KATIBA HANIFA.</p><p><br></p><p></p>";"EMPLACED - IED";Radio_Control_IED;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"CIVIL"
-6.0583585359567;14.06298719866;"29P RR 17707 56675";"MALI-FAMA-23-000027";"2023-03-20 10:00";"MALI";"Explosion";"IED";"Convoi tactique";"<p>Le 20 mars, vers 10H00, un convoi FAMa a explosé sur un IED sur l'axe principal MARKALA (29P RR 17111 14904)-NIONO. Le bilan est de 3 blessés et un véhicule détruit.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;3;0;0;0;0;"FORCES ARMEES MALIENNES"
14.07697064154;11.299955612613;"33P UN 99264 49305";"NIGE-NAF.-23-000022";"2023-03-20 11:01";"NIGERIA";"Explosion";"IED";"Patrouille motorisée";"<p>Le 20 mars, un véhicule de l'armée a explosé sur un IED alors qu'il patrouillait sur l'autoroute à 10 km du centre-ville de BANKI (33P VN 07400 44300). Le bilan 3 soldats tués, 4 soldats blessés, 7 civils blessés.</p>";"";;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;3;4;0;7;0;0;"FORCE ARMEES NIGERIANES"
-2.8583416666667;15.297177777778;"30P WB 15208 91200";"MALI-FDSM-23-000003";"2023-03-20 18:00";"MALI";"Explosion";"IED";"Patrouille motorisée";"<p>Le 20 mars, vers 1800, les FDS qui rentraient de HOTO ont été touchés par un IED au point de coordonnées 15°17'49.84""N 002°51'30,03""W. Pas de blessés.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"FORCES DE SECURITE MALIENNES"
11.933888888889;11.499444444444;"32P RT 20087 72838";"NIGE-NAF.-23-000021";"2023-03-19 11:24";"NIGERIA";"Explosion";"IED";"Patrouille motorisée";"<p>Le 19 mars, un IED a explosé au passage d'un convoi des forces spéciales près d'AZARE (11°29""58'N 011°56""02'E), le long de l'axe DAMATURU-BUNIYADI-BIU. Pas de bilan.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"FORCE ARMEES NIGERIANES"
0.23585052050295;11.210517208777;"31P AN 98141 40673";"BURK-CVIL-23-000025";"2023-03-19 10:00";"BURKINA-FASO";"Explosion";"IED";"Découverte fortuite";"<p>Le 19 mars, des combattants pro-JNIM ont tué un usager, qui était en mouvement sur l'axe entre Cinkansé-Soudougui. <strong>Ils ont piégé le corps</strong>, qui a explosé lorsque des membres de la famille sont venus le récupérer à BAGMOUSSA (31P AN 98141 40673). 2 femmes tuées, une 3e blessée.</p>";"";;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;0;0;0;0;"CIVIL"
-4.3242685829296;15.843718697636;"30P UC 58194 52096";"MALI-FAMA-23-000025";"2023-03-19 08:30";"MALI";"Tir indirect";"EO";"Emprise partenaire";"<p>Le 19 mars, à 08H30, le camp FAMa de SOUMPI (30P UC 58194 52096 - Sud-ouest du cercle de Niafunké) a essuyé 5 tirs d'obus. 3 morts et 2 blessés.</p>";"";;"Mortier";"IND";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;3;2;0;0;0;0;"FORCES ARMEES MALIENNES"
13.856388888889;11.09;"33P UN 75097 26170";"CAME-CVIL-23-000003";"2023-03-18 22:00";"CAMEROUN";"Explosion";"IED";"Emprise civile";"<p>Le 18 mars, aux alentours de 22H00, une attaque par <strong>suicide-bomber</strong> a été réalisées dans la ville de DJIBRILI (11°05'24""N 13°51'23""E). Cette attaque suicide s'est déroulée au domicile d'un habitant de la ville. La bilan est de 5 morts et plusieurs blessés.</p>";"SPBIED - Suicide Person Borne IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;0;5;0;0;0;"CIVIL"
-8.042455746963;14.151746828447;"29P PR 03342 64720";"MALI-FAMA-23-000026";"2023-03-18 11:00";"MALI";"Attaque complexe";"IED + ALI";"Convoi tactique";"<p>Le 18 mars vers 11H00, un convoi FAMa en direction de NARA a subi une attaque complexe entre TAMOLA et KWALA (29P PR 03342 64720). Un IED a été déclenché suivi d'un échange de tir entre les hommes armés embusqués et les FAMa. Les assaillants ont tous réussis à fuir. Le bilan de l'attaque fait été d'au moins 5 FAMa blessés dont 2 graves.</p>";"EMPLACED - IED";UNKNOWN;"";"";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";"NULL";0;0;0;0;0;0;5;0;0;0;0;"FORCES ARMEES MALIENNES"
